Scheme Name		Net Asset Value
Invesco India ESG Integration Strategy Fund - Direct Plan - IDCW (Payout / Reinvestment)		15.7
Invesco India ESG Integration Strategy Fund - Growth		16.44
Invesco India ESG Integration Strategy Fund - IDCW (Payout / Reinvestment)		14.67
Invesco India Financial Services Fund - Direct Plan - Growth		140.53
Invesco India Financial Services Fund - Direct Plan - IDCW (Payout / Reinvestment)		72.35
Invesco India Financial Services Fund - Regular Plan -  IDCW (Payout / Reinvestment)		60.3
Invesco India Financial Services Fund - Retail Growth		118.24
Invesco India Infrastructure Fund - Direct Plan - Growth Option		66.17
Invesco India Infrastructure Fund - Direct Plan - IDCW (Payout / Reinvestment)		44.28
Invesco India Infrastructure Fund - Growth Option		55.36
Invesco India Infrastructure Fund - IDCW (Payout / Reinvestment)		35.59
Invesco India Manufacturing Fund - Direct - Growth		9.26
Invesco India Manufacturing Fund - Direct - IDCW		9.26
Invesco India Manufacturing Fund - Regular - Growth		9.19
Invesco India Manufacturing Fund - Regular - IDCW		9.19
Invesco India PSU Equity Fund - Direct Plan - Growth		62.86
Invesco India PSU Equity Fund - Direct Plan - IDCW (Payout / Reinvestment)		45.98
Invesco India PSU Equity Fund - Growth		53.27
Invesco India PSU Equity Fund - IDCW (Payout / Reinvestment)		38.81
Invesco India Technology Fund - Direct - Growth		9.15
Invesco India Technology Fund - Direct - IDCW		9.15
Invesco India Technology Fund - Regular - Growth		9.09
Invesco India Technology Fund - Regular - IDCW		9.09
		
		
		
ITI Banking and Financial Services Fund - Direct Plan - Growth Option		14.0109
ITI Banking and Financial Services Fund - Direct Plan - IDCW Option		14.0109
ITI Banking and Financial Services Fund - Regular Plan - IDCW Option		13.1281
ITI Banking and Financial Services Fund -Regular Plan - Growth Option		13.1281
ITI Pharma and Healthcare Fund - Direct Plan - Growth Option		16.5850
ITI Pharma and Healthcare Fund - Direct Plan - IDCW Option		16.5850
ITI Pharma and Healthcare Fund - Regular Plan - Growth Option		15.5085
ITI Pharma and Healthcare Fund - Regular Plan - IDCW Option		15.5085
		
		
		
Kotak Banking & Financial Services Fund - Direct Plan - Growth		13.83
Kotak Banking & Financial Services Fund - Direct Plan - IDCW Payout		13.829
Kotak Banking & Financial Services Fund - Regular Plan - Growth		13.399
Kotak Banking & Financial Services Fund - Regular Plan - IDCW Payout		13.399
Kotak Business Cycle - Direct Plan - Growth		14.89
Kotak Business Cycle Fund-Direct Plan-IDCW option		14.89
Kotak Business Cycle Fund-Regular Plan--Growth		14.335
Kotak Business Cycle Fund-Regular Plan-IDCW option		14.335
Kotak Consumption Fund - Direct plan - Growth Option		12.809
Kotak Consumption Fund - Direct plan - IDCW Option		12.809
Kotak Consumption Fund - Regular plan - Growth Option		12.55
Kotak Consumption Fund - Regular plan - IDCW Option		12.548
Kotak ESG Exclusionary Strategy Fund - Direct Plan - Growth Option		16.603
Kotak ESG Exclusionary Strategy Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option		16.604
Kotak ESG Exclusionary Strategy Fund - Regular Plan - Growth Option		15.503
Kotak ESG Exclusionary Strategy Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option		15.503
Kotak Healthcare Fund - Direct Plan - Growth Option		12.952
Kotak Healthcare Fund - Direct Plan - IDCW Option		12.952
Kotak Healthcare Fund - Regular Plan - Growth Option		12.701
Kotak Healthcare Fund - Regular Plan - IDCW Option		12.705
Kotak Infrastructure & Economic Reform Fund - Standard Plan-Growth		57.943
Kotak Infrastructure & Economic Reform Fund - Standard Plan-Payout of Income Distribution cum capital withdrawal option		46.341
Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option		67.992
Kotak Infrastructure & Economic Reform Fund- Direct Plan- Payout of Income Distribution cum capital withdrawal option		67.214
Kotak Manufacture in India Fund - Direct Plan Growth		17.26
Kotak Manufacture in India Fund - Direct Plan IDCW Option		17.26
Kotak Manufacture in India Fund - Regular Plan Growth		16.449
Kotak Manufacture in India Fund - Regular Plan IDCW Option		16.449
Kotak MNC Fund-Direct Plan-Growth		9.248
Kotak MNC Fund-Direct Plan-IDCW Option		9.248
Kotak MNC Fund-Regular Plan- Growth		9.207
KotaK MNC Fund-Regular Plan-IDCW OPTION		9.207
Kotak Pioneer Fund- Direct Plan- Growth Option		30.172
Kotak Pioneer Fund- Regular Plan- Growth Option		27.726
Kotak Pioneer Fund- Regular Plan- Reinvestment of Income Distribution cum capital withdrawal option		27.739
Kotak Pioneer Fund-Direct Plan-Reinvestment of Income Distribution cum capital withdrawal option		30.168
Kotak Quant Fund - Direct Plan - Growth Option		13.619
Kotak Quant Fund - Direct plan - IDCW Payout		13.619
Kotak Quant Fund - Regular Plan - Growth Option		13.57
Kotak Quant Fund - Regular Plan - IDCW Payout		13.57
Kotak Special Opportunities Fund - Direct Plan - Growth Option		9.028
Kotak Special Opportunities Fund - Direct Plan - IDCW Payout Option		9.028
Kotak Special Opportunities Fund - Regular Plan - Growth Option		8.948
Kotak Special Opportunities Fund - Regular Plan - IDCW Option		8.948
Kotak Technology Fund - Direct Plan - Growth Option		12.04
Kotak Technology Fund - Direct Plan - IDCW Option		12.04
Kotak Technology Fund - Regular Plan - Growth Option		11.877
Kotak Technology Fund - Regular Plan - IDCW Option		11.878
Kotak Transportation & Logistics Fund-Direct -IDCW-PAYOUT & REINVESTMENT		9.418
Kotak Transportation & Logistics Fund-Direct Growth		9.419
Kotak Transportation & Logistics Fund-Regular-Growth		9.394
Kotak Transportation & Logistics Fund-Regular-IDCW Payout & Reinvestment		9.394
		
		
		
LIC MF Banking and Financial Services Fund-Direct Plan-Growth		20.3763
LIC MF Banking and Financial Services Fund-Direct Plan-IDCW		20.2427
LIC MF Banking and Financial Services Fund-Regular Plan-Growth		18.1584
LIC MF Banking and Financial Services Fund-Regular Plan-IDCW		18.1553
LIC MF Healthcare Fund-Direct Plan-Growth		30.4026
LIC MF Healthcare Fund-Direct Plan-IDCW		30.3967
LIC MF Healthcare Fund-Regular Plan-Growth		27.9993
LIC MF Healthcare Fund-Regular Plan-IDCW		27.9998
LIC MF Infrastructure Fund-Direct Plan-Growth		48.1126
LIC MF Infrastructure Fund-Direct Plan-IDCW		47.2431
LIC MF Infrastructure Fund-Regular Plan-Growth		42.3978
LIC MF Infrastructure Fund-Regular Plan-IDCW		42.3989
LIC MF Manufacturing Fund-Direct Plan-Growth		8.5297
LIC MF Manufacturing Fund-Direct Plan-IDCW		8.5297
LIC MF Manufacturing Fund-Regular Plan-Growth		8.4784
LIC MF Manufacturing Fund-Regular Plan-IDCW		8.4784
		
		
		
Mahindra Manulife Business Cycle Fund - Direct Plan - Growth		13.5765
Mahindra Manulife Business Cycle Fund - Direct Plan - IDCW		13.5765
Mahindra Manulife Business Cycle Fund - Regular Plan - IDCW		13.2350
Mahindra Manulife Business Cycle Fund-  Regular Plan - Growth		13.2350
Mahindra Manulife Consumption Fund - Direct Plan - IDCW		18.9056
Mahindra Manulife Consumption Fund - Direct Plan -Growth		23.1173
Mahindra Manulife Consumption Fund - Regular Plan - IDCW		16.7067
Mahindra Manulife Consumption Fund- Regular Plan - Growth		20.7757
Mahindra Manulife Manufacturing Fund - Direct Plan - Growth		8.6467
Mahindra Manulife Manufacturing Fund - Direct Plan - IDCW		8.6468
Mahindra Manulife Manufacturing Fund - Regular Plan - Growth		8.5565
Mahindra Manulife Manufacturing Fund - Regular Plan - IDCW		8.5565
		
		
		
Mirae Asset Banking and Financial Services Fund Direct  IDCW		18.673
Mirae Asset Banking and Financial Services Fund Direct Growth		18.743
Mirae Asset Banking and Financial Services Fund Regular Growth		17.540
Mirae Asset Banking and Financial Services Fund Regular IDCW		17.562
Mirae Asset Great Consumer Fund - Direct Plan - Growth		100.036
Mirae Asset Great Consumer Fund - Regular Plan - Growth option		84.436
Mirae Asset Great Consumer Fund Direct IDCW		65.106
Mirae Asset Great Consumer Fund Regular IDCW		25.625
Mirae Asset Healthcare Fund -Regular Growth		35.993
Mirae Asset Healthcare Fund Direct Growth		39.884
Mirae Asset Healthcare Fund Direct IDCW		28.332
Mirae Asset Healthcare Fund Regular IDCW		24.990
		
		
		
Motilal Oswal Business Cycle Fund - Direct Plan- Growth		11.3948
Motilal Oswal Business Cycle Fund - Direct Plan- IDCW		11.3941
Motilal Oswal Business Cycle Fund-Regular Plan-Growth		11.3095
Motilal Oswal Business Cycle Fund-Regular Plan-IDCW		11.3096
Motilal Oswal Digital India Fund - Direct Plan - Growth		9.4124
Motilal Oswal Digital India Fund - Direct Plan- IDCW		9.4124
Motilal Oswal Digital India Fund - Regular Plan - IDCW		9.3729
Motilal Oswal Digital India Fund - Regular Plan- Growth		9.3729
Motilal Oswal Manufacturing Fund - Direct Plan - IDCW		9.7512
Motilal Oswal Manufacturing Fund - Direct Plan- Growth		9.7512
Motilal Oswal Manufacturing Fund - Regular Plan - IDCW		9.6824
Motilal Owsal Manufacturing Fund - Regular Plan - Growth		9.6826
Motilal Oswal Quant Fund - Direct - Growth		9.5925
Motilal Oswal Quant Fund - Direct - IDCW		9.0205
Motilal Oswal Quant Fund - Regular - Growth		9.0701
Motilal Oswal Quant Fund - Regular - IDCW		8.3595
		
		
		
Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option		600.5907
Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Growth Option		600.5907
Nippon India Banking & Financial Services Fund - IDCW Option		63.2044
Nippon India Banking & Financial Services Fund- DIRECT Plan - IDCW Option		94.0388
Nippon India Banking & Financial Services Fund-Growth Plan-Bonus Option		551.6114
Nippon India Banking & Financial Services Fund-Growth Plan-Growth Option		551.6114
NIPPON INDIA CONSUMPTION FUND - DIRECT Plan - IDCW Option		54.1933
Nippon India Consumption Fund - Direct Plan Growth Plan - Bonus		205.0156
Nippon India Consumption Fund - Direct Plan Growth Plan - Growth Option		205.0156
NIPPON INDIA CONSUMPTION FUND - IDCW Option		35.7892
Nippon India Consumption Fund-Growth Plan-Bonus Option		183.6092
Nippon India Consumption Fund-Growth Plan-Growth Option		183.6092
Nippon India Innovation Fund-Direct Plan-Growth Option		12.7516
Nippon India Innovation Fund-Direct Plan-IDCW Option		12.7515
Nippon India Innovation Fund-Regular Plan-Growth Option		12.5072
Nippon India Innovation Fund-Regular Plan-IDCW Option		12.5072
NIPPON INDIA - JAPAN EQUITY FUND - DIRECT Plan - IDCW Option		21.2071
NIPPON INDIA - JAPAN EQUITY FUND - IDCW Option		19.0934
Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option		21.2071
Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Growth Option		21.2071
Nippon India Japan Equity Fund- Growth Plan- Bonus Option		19.0934
Nippon India Japan Equity Fund- Growth Plan- Growth Option		19.0934
NIPPON INDIA PHARMA FUND - DIRECT Plan - IDCW Option		168.9261
Nippon India Pharma Fund - Direct Plan Growth Plan - Bonus Option		527.0608
Nippon India Pharma Fund - Direct Plan Growth Plan - Growth Option		527.0608
NIPPON INDIA PHARMA FUND - IDCW Option		120.9450
Nippon India Pharma Fund-Growth Plan-Bonus Option		475.0340
Nippon India Pharma Fund-Growth Plan-Growth Option		475.0340
NIPPON INDIA POWER & INFRA FUND - DIRECT Plan - IDCW Option		70.0733
Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option		324.5093
Nippon India Power & Infra Fund - Direct Plan Growth Plan - Growth Option		324.5093
NIPPON INDIA POWER & INFRA FUND - IDCW Option		61.9873
Nippon India Power & Infra Fund-Growth Plan -Growth Option		300.8735
Nippon India Power & Infra Fund-Growth Plan-Bonus Option		300.8735
NIPPON INDIA QUANT FUND - DIRECT Plan - IDCW Option		39.8299
Nippon India Quant Fund - Direct Plan Growth Plan - Bonus Option		69.4316
Nippon India Quant Fund - Direct Plan Growth Plan - Growth Option		69.4316
NIPPON INDIA QUANT FUND - IDCW Option		34.2363
Nippon India Quant Fund -Growth Plan - Growth Option		64.2220
Nippon India Quant Fund -Growth Plan -Bonus Option		64.2221
Nippon India Taiwan Equity Fund- Direct Plan- Growth Option		12.2782
Nippon India Taiwan Equity Fund- Direct Plan- IDCW option		12.2782
Nippon India Taiwan Equity fund- Regular Plan- Growth Option		11.7129
Nippon India Taiwan Equity Fund- Regular Plan- IDCW option		11.7129
NIPPON INDIA - US EQUITY OPPORTUNITIES FUND - Direct Plan - IDCW Option		40.1621
NIPPON INDIA - US EQUITY OPPORTUNITIES FUND - IDCW Option		36.1672
Nippon India US Equity Opportunities Fund- Direct Plan- Growth Plan- Growth Option		40.1621
Nippon India US Equity Opportunities Fund- Growth Plan- Growth Option		36.1672
		
		
		
PGIM India Healthcare Fund - Direct Plan - Growth Option		9.35
PGIM India Healthcare Fund - Direct Plan - IDCW Option		9.35
PGIM India Healthcare Fund - Regular Plan - Growth Option		9.32
PGIM India Healthcare Fund - Regular Plan - IDCW Option		9.32
		
		
		
quant BFSI Fund - Growth Option - Direct Plan		14.9892
quant BFSI Fund - Growth Option - Regular Plan		14.5888
quant BFSI Fund - IDCW Option - Direct Plan		15.0067
quant BFSI Fund - IDCW Option - Regular Plan		14.5878
quant Business Cycle Fund - Growth Option - Direct Plan		15.5825
quant Business Cycle Fund - Growth Option - Regular Plan		15.1735
quant Business Cycle Fund - IDCW Option - Direct Plan		15.5721
quant Business Cycle Fund - IDCW Option - Regular Plan		15.1881
quant Commodities Fund - Growth Option - Direct Plan		12.1097
quant Commodities Fund - Growth Option - Regular Plan		11.8966
quant Commodities Fund - IDCW Option - Direct Plan		12.1065
quant Commodities Fund - IDCW Option - Regular Plan		11.8947
quant Consumption Fund - Growth Option - Direct Plan		9.867
quant Consumption Fund - Growth Option - Regular Plan		9.7005
quant Consumption Fund - IDCW Option - Direct Plan		9.8719
quant Consumption Fund - IDCW Option - Regular Plan		9.7043
quant ESG Equity Fund - Growth Option - Direct Plan		32.3553
quant ESG Equity Fund - Growth Option - Regular Plan		30.277
quant ESG Equity Fund - IDCW Option - Direct Plan		32.3172
quant ESG Equity Fund - IDCW Option - Regular Plan		30.1301
quant Healthcare Fund - Growth Option - Direct Plan		14.7502
quant Healthcare Fund - Growth Option - Regular Plan		14.3716
quant Healthcare Fund - IDCW Option - Direct Plan		14.7493
quant Healthcare Fund - IDCW Option - Regular Plan		14.3715
quant Infrastructure Fund - Growth Option		33.9065
quant Infrastructure Fund - Growth Option-Direct Plan		37.0156
quant Infrastructure Fund - IDCW Option - Direct Plan		36.9871
quant Infrastructure Fund - IDCW Option - Regular Plan		33.83
quant Manufacturing Fund - Growth Option - Direct Plan		13.9869
quant Manufacturing Fund - Growth Option - Regular Plan		13.654
quant Manufacturing Fund - IDCW Option - Direct Plan		13.985
quant Manufacturing Fund - IDCW Option - Regular Plan		13.7591
quant Momentum Fund - Growth Option - Direct Plan		13.3726
quant Momentum Fund - Growth Option - Regular Plan		13.1458
quant Momentum Fund - IDCW Option - Direct Plan		13.3599
quant Momentum Fund - IDCW Option - Regular Plan		13.1043
quant PSU Fund - Growth Option - Direct Plan		9.5519
quant PSU Fund - Growth Option - Regular Plan		9.4149
quant PSU Fund - IDCW Option - Direct Plan		9.5581
quant PSU Fund - IDCW Option - Regular Plan		9.4145
quant Quantamental Fund - Growth Option - Direct Plan		21.8958
quant Quantamental Fund - Growth Option - Regular Plan		20.6192
quant Quantamental Fund - IDCW Option - Direct Plan		22.0171
quant Quantamental Fund - IDCW Option - Regular Plan		20.6431
quant Teck Fund - Growth Option - Direct Plan		11.9977
quant Teck Fund - Growth Option - Regular Plan		11.7247
quant Teck Fund - IDCW Option - Direct Plan		11.9922
quant Teck Fund - IDCW Option - Regular Plan		11.7277
		
		
		
QUANTUM ESG BEST IN CLASS STRATEGY FUND - DIRECT PLAN - GROWTH OPTION		23.54
QUANTUM ESG BEST IN CLASS STRATEGY FUND - REGULAR PLAN - GROWTH OPTION		22.44
Quantum Ethical Fund - Direct Plan Growth Option		9.34
Quantum Ethical Fund - Regular Plan Growth Option		9.32
		
		
		
Samco Active Momentum Fund - Direct Plan - Growth Option		14.56
Samco Active Momentum Fund - Regular Plan - Growth Option		14.23
Samco Special Opportunities Fund - Direct Plan - Growth		7.94
Samco Special Opportunities Fund - Regular Plan - Growth		7.85
		
		
		
SBI Automotive Opportunities Fund - Direct Plan - Growth		8.9780
SBI Automotive Opportunities Fund - Direct Plan - Income Distribution Cum Capital Withdrawal Option		8.9778
SBI Automotive Opportunities Fund - Regular Plan - Growth		8.9014
SBI Automotive Opportunities Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option		8.9016
SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH		40.9011
SBI Banking & Financial Services Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		36.5594
SBI BANKING & FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH		36.7905
SBI Banking & Financial Services Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		33.0397
SBI CONSUMPTION OPPORTUNITIES FUND - DIRECT PLAN - GROWTH		333.9402
SBI Consumption Opportunities Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		235.0907
SBI CONSUMPTION OPPORTUNITIES FUND - REGULAR - GROWTH		293.9850
SBI Consumption Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		177.0002
SBI Energy Opportunities Fund - Direct Plan - Growth		9.1026
SBI Energy Opportunities Fund - Direct Plan - Income Distribution Cum Capital Withdrawal Option		9.1025
SBI Energy Opportunities Fund - Regular Plan - Growth		8.9971
SBI Energy Opportunities Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option		8.9974
SBI Equity Minimum Variance Fund - Direct Plan - Growth		22.9160
SBI Equity Minimum Variance Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		22.9146
SBI Equity Minimum Variance Fund - Regular Plan - Growth		22.4258
SBI Equity Minimum Variance Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		22.4293
SBI ESG Exclusionary Strategy Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		86.8879
SBI ESG Exclusionary Strategy Fund - Direct Plan -Growth		242.0306
SBI ESG Exclusionary Strategy Fund - Regular Plan - Growth		221.4492
SBI ESG Exclusionary Strategy Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		69.2571
SBI Healthcare Opportunities Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)		319.7376
